worker_id,vehicle_type,experience_days,avg_daily_orders,avg_daily_earnings,active_hours_per_day,zone_id,city,state,zone_type,season,rainfall_mm,aqi,temperature,humidity,order_volatility,earnings_volatility,recent_disruption_rate,risk_score,premium_inr
wkr_34910,bike,58,14.0,630.68,8.3,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,3.09,69.0,20.0,64.5,0.41,0.431,0.217,0.1458,24.37
wkr_34911,car,1031,8.1,566.45,5.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.55,30.0,15.8,54.1,0.124,0.105,0.398,0.1319,23.96
wkr_34912,two_wheeler,37,30.1,1087.2,9.6,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,0.56,207.0,35.2,42.9,0.065,0.07,0.119,0.1439,24.32
wkr_34913,two_wheeler,1269,8.1,499.82,9.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.25,36.0,15.3,62.4,0.17,0.185,0.145,0.0989,22.97
wkr_34914,bike,53,13.9,794.27,8.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,1.65,110.0,22.4,50.5,0.253,0.257,0.177,0.1308,23.92
wkr_34915,bike,750,14.1,559.47,11.5,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,1.37,98.0,21.7,59.6,0.335,0.272,0.601,0.2471,27.41
wkr_34916,car,1193,16.2,909.51,5.9,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,3.67,174.0,31.4,90.3,0.335,0.353,0.358,0.2317,26.95
wkr_34917,bike,592,16.0,504.23,7.8,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,1.17,146.0,21.8,42.1,0.1,0.102,0.093,0.0967,22.9
wkr_34918,car,1411,8.4,832.71,6.4,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,6.22,102.0,30.9,88.6,0.331,0.356,0.375,0.2178,26.53
wkr_34919,two_wheeler,934,17.3,1114.46,10.1,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.1,129.0,21.1,25.4,0.029,0.03,0.159,0.076,22.28
wkr_34920,two_wheeler,485,15.5,927.07,12.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.01,64.0,41.8,39.5,0.254,0.249,0.302,0.1388,24.16
wkr_34921,two_wheeler,1178,9.1,393.35,6.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.58,61.0,17.8,70.0,0.479,0.459,0.123,0.1539,24.62
wkr_34922,two_wheeler,371,23.1,647.63,5.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,22.56,96.0,31.7,85.6,0.149,0.168,0.465,0.2731,28.19
wkr_34923,car,628,13.4,724.03,6.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.63,89.0,38.1,50.0,0.179,0.172,0.31,0.1647,24.94
wkr_34924,two_wheeler,291,3.6,417.99,9.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.33,104.0,41.2,48.8,0.285,0.254,0.192,0.1647,24.94
wkr_34925,two_wheeler,106,18.4,665.95,11.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,4.09,38.0,39.1,66.1,0.571,0.477,0.39,0.16,24.8
wkr_34926,two_wheeler,622,10.1,383.33,7.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,2.54,33.0,20.3,66.2,0.008,0.007,0.069,0.0603,21.81
wkr_34927,car,707,13.1,1061.48,4.3,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.25,53.0,36.6,48.8,0.155,0.177,0.181,0.0979,22.94
wkr_34928,two_wheeler,89,21.9,820.33,8.9,zone_pune_urban,Pune,Maharashtra,urban,Summer,2.58,94.0,40.6,42.0,0.074,0.062,0.237,0.1453,24.36
wkr_34929,two_wheeler,1427,24.6,1590.64,4.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.55,52.0,15.7,67.0,0.31,0.305,0.177,0.0963,22.89
wkr_34930,bike,1061,13.2,653.18,9.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.59,35.0,20.1,63.5,0.347,0.308,0.224,0.1084,23.25
wkr_34931,two_wheeler,84,17.7,1112.72,9.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.06,87.0,17.5,26.4,0.299,0.257,0.106,0.1258,23.77
wkr_34932,bike,758,12.7,466.54,9.7,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,8.24,70.0,36.0,45.0,0.502,0.411,0.137,0.1517,24.55
wkr_34933,two_wheeler,1453,15.7,726.87,10.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,0.83,66.0,34.0,46.9,0.109,0.116,0.266,0.1018,23.05
wkr_34934,bike,834,16.3,590.19,5.2,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,36.24,44.0,31.2,87.0,0.533,0.581,0.219,0.2937,28.81
wkr_34935,two_wheeler,1077,12.7,876.21,9.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,2.09,95.0,39.9,35.8,0.241,0.202,0.194,0.1519,24.56
wkr_34936,bike,1476,17.1,451.8,7.5,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.66,176.0,41.3,44.5,0.149,0.13,0.096,0.157,24.71
wkr_34937,car,269,22.4,1528.41,8.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,0.82,49.0,38.9,58.9,0.277,0.273,0.423,0.1893,25.68
wkr_34938,car,1012,16.3,764.07,8.5,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,6.93,162.0,32.2,33.4,0.401,0.458,0.376,0.2521,27.56
wkr_34939,two_wheeler,1040,17.7,490.37,6.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,53.38,204.0,25.8,80.3,0.317,0.315,0.445,0.4414,33.24
wkr_34940,bike,496,15.6,571.21,8.0,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,3.42,203.0,40.1,26.7,0.274,0.251,0.217,0.215,26.45
wkr_34941,bike,300,18.9,814.59,6.1,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.73,189.0,17.8,46.2,0.21,0.24,0.26,0.2056,26.17
wkr_34942,two_wheeler,59,10.7,519.97,7.9,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,10.07,163.0,29.3,67.8,0.333,0.363,0.278,0.2566,27.7
wkr_34943,car,1033,25.6,1859.43,6.6,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.52,37.0,23.9,61.7,0.294,0.261,0.185,0.1398,24.19
wkr_34944,car,411,19.5,981.79,5.9,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.58,101.0,36.7,23.9,0.197,0.235,0.266,0.1413,24.24
wkr_34945,bike,1375,18.5,721.16,10.4,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,0.45,217.0,32.8,21.3,0.159,0.167,0.378,0.2179,26.54
wkr_34946,bike,820,19.2,587.47,8.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,1.46,459.0,24.4,59.8,0.278,0.247,0.545,0.4299,32.9
wkr_34947,car,1152,18.5,908.69,7.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.53,137.0,27.4,72.2,0.101,0.116,0.227,0.1554,24.66
wkr_34948,car,223,5.8,323.48,7.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,1.25,51.0,32.4,39.2,0.12,0.111,0.225,0.1221,23.66
wkr_34949,two_wheeler,503,13.3,376.03,5.4,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,3.1,199.0,38.4,44.8,0.635,0.714,0.185,0.2459,27.38
wkr_34950,bike,1291,8.4,439.56,4.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,7.39,131.0,30.9,72.0,0.071,0.061,0.361,0.1943,25.83
wkr_34951,bike,538,16.4,417.43,6.8,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,2.55,191.0,40.8,34.7,0.308,0.278,0.184,0.1915,25.75
wkr_34952,two_wheeler,238,16.6,547.6,8.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,121.19,56.0,25.5,100.0,0.501,0.421,0.589,0.6115,38.34
wkr_34953,car,1178,16.0,1000.52,7.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.9,327.0,21.7,58.8,0.147,0.151,0.376,0.2579,27.74
wkr_34954,car,662,13.5,847.35,7.9,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.67,78.0,16.4,22.8,0.218,0.231,0.245,0.1404,24.21
wkr_34955,bike,523,15.7,725.81,11.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,1.24,88.0,16.1,68.7,0.276,0.326,0.258,0.167,25.01
wkr_34956,car,976,10.6,837.54,10.6,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.06,116.0,35.8,33.0,0.257,0.24,0.092,0.1044,23.13
wkr_34957,car,553,11.1,918.1,8.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.51,85.0,23.5,57.4,0.421,0.341,0.214,0.1247,23.74
wkr_34958,bike,54,9.8,395.07,6.6,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.15,92.0,17.6,57.8,0.418,0.442,0.419,0.2067,26.2
wkr_34959,car,1121,5.0,224.93,5.4,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.05,139.0,20.6,23.9,0.329,0.339,0.245,0.1671,25.01
wkr_34960,bike,1408,17.6,708.87,10.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,0.41,64.0,26.1,65.4,0.137,0.139,0.035,0.0579,21.74
wkr_34961,two_wheeler,404,5.0,174.78,9.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.07,495.0,19.7,52.2,0.133,0.13,0.631,0.4138,32.41
wkr_34962,bike,334,14.8,1028.85,7.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.12,149.0,23.5,43.2,0.094,0.096,0.091,0.093,22.79
wkr_34963,two_wheeler,130,16.5,1088.77,7.1,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.85,86.0,33.5,51.1,0.072,0.064,0.391,0.1493,24.48
wkr_34964,two_wheeler,857,17.1,558.43,8.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.79,180.0,18.5,51.7,0.407,0.419,0.091,0.214,26.42
wkr_34965,car,766,20.5,984.33,9.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,1.01,187.0,21.7,56.4,0.093,0.085,0.119,0.1087,23.26
wkr_34966,bike,750,19.2,1125.9,7.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.12,97.0,36.7,47.4,0.49,0.42,0.188,0.1872,25.62
wkr_34967,bike,1136,21.5,945.27,9.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,1.87,145.0,28.3,81.6,0.512,0.583,0.244,0.2245,26.73
wkr_34968,two_wheeler,307,19.1,795.94,7.9,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.17,136.0,37.0,26.7,0.184,0.187,0.288,0.1489,24.47
wkr_34969,bike,60,12.3,518.47,8.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.88,78.0,22.4,56.1,0.264,0.233,0.249,0.1536,24.61
wkr_34970,bike,113,20.7,1112.45,5.6,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.28,429.0,16.0,54.7,0.449,0.429,0.369,0.3608,30.82
wkr_34971,car,1157,11.5,918.6,9.6,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,1.69,104.0,16.7,50.5,0.299,0.334,0.304,0.1913,25.74
wkr_34972,bike,367,11.4,625.16,7.1,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.61,79.0,15.2,11.6,0.073,0.076,0.048,0.0692,22.08
wkr_34973,bike,1295,16.2,729.67,7.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.15,274.0,20.7,58.8,0.312,0.369,0.363,0.2945,28.84
wkr_34974,two_wheeler,171,19.5,670.46,7.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,4.0,135.0,36.8,27.1,0.13,0.145,0.556,0.2666,28.0
wkr_34975,car,1451,23.1,1166.63,8.8,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.31,160.0,16.4,40.5,0.149,0.137,0.237,0.1639,24.92
wkr_34976,car,172,17.0,953.3,5.7,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,136.78,79.0,26.2,100.0,0.57,0.542,0.643,0.6199,38.6
wkr_34977,car,827,13.6,779.63,10.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,13.73,288.0,32.0,92.0,0.378,0.431,0.512,0.3864,31.59
wkr_34978,car,816,13.1,589.06,10.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,1.34,315.0,22.1,57.9,0.399,0.319,0.398,0.3251,29.75
wkr_34979,bike,1432,24.1,786.15,9.5,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,0.53,68.0,37.8,44.4,0.079,0.091,0.14,0.0989,22.97
wkr_34980,two_wheeler,908,24.5,725.98,4.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,0.09,186.0,26.2,82.0,0.085,0.082,0.273,0.1327,23.98
wkr_34981,bike,279,23.5,678.0,8.4,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,7.26,181.0,31.5,83.5,0.116,0.114,0.309,0.2369,27.11
wkr_34982,bike,1375,15.8,517.87,8.8,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,2.24,195.0,15.2,50.8,0.241,0.241,0.301,0.2204,26.61
wkr_34983,two_wheeler,722,13.2,804.81,7.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.01,83.0,46.2,20.7,0.443,0.461,0.27,0.1706,25.12
wkr_34984,two_wheeler,1012,10.4,838.47,7.9,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,2.46,101.0,25.1,80.9,0.131,0.148,0.582,0.2233,26.7
wkr_34985,bike,1440,14.4,670.68,9.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,64.61,60.0,26.8,100.0,0.656,0.714,0.271,0.4156,32.47
wkr_34986,bike,1248,16.0,921.91,8.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,17.55,98.0,29.1,65.0,0.145,0.12,0.101,0.1415,24.24
wkr_34987,bike,117,13.8,839.48,6.4,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,0.34,52.0,35.6,48.3,0.177,0.204,0.158,0.0643,21.93
wkr_34988,car,573,14.2,593.02,7.2,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,1.55,143.0,17.3,41.6,0.383,0.372,0.111,0.1617,24.85
wkr_34989,two_wheeler,951,26.9,1293.2,5.5,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,37.84,212.0,25.9,73.9,0.314,0.278,0.133,0.3326,29.98
wkr_34990,two_wheeler,852,22.8,795.92,10.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,78.17,254.0,27.5,72.8,0.433,0.386,0.35,0.537,36.11
wkr_34991,car,1054,11.0,508.58,7.5,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,89.11,68.0,30.2,87.7,0.494,0.522,0.599,0.5625,36.88
wkr_34992,bike,1424,29.1,1044.24,10.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,33.21,120.0,29.5,74.8,0.581,0.655,0.4,0.376,31.28
wkr_34993,car,1455,9.9,638.34,9.3,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,63.96,45.0,30.9,89.6,0.072,0.078,0.528,0.4067,32.2
wkr_34994,two_wheeler,1276,10.3,628.35,7.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,2.13,174.0,29.4,46.8,0.305,0.318,0.302,0.2024,26.07
wkr_34995,car,351,10.3,703.27,10.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,6.69,53.0,33.8,49.6,0.267,0.227,0.199,0.1476,24.43
wkr_34996,two_wheeler,1332,25.9,867.75,7.6,zone_pune_urban,Pune,Maharashtra,urban,Summer,1.08,188.0,37.6,45.7,0.27,0.281,0.188,0.1578,24.73
wkr_34997,car,141,25.2,1252.26,6.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,2.26,68.0,26.7,60.7,0.262,0.314,0.076,0.1161,23.48
wkr_34998,bike,163,24.2,1022.18,8.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.74,77.0,18.7,57.5,0.111,0.12,0.359,0.1294,23.88
wkr_34999,bike,636,12.7,615.34,11.0,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.85,81.0,41.3,44.2,0.376,0.38,0.188,0.1442,24.33
wkr_35000,two_wheeler,428,15.3,877.1,10.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.25,148.0,47.6,10.0,0.215,0.255,0.199,0.1948,25.84
wkr_35001,car,1071,20.6,1635.96,10.6,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,33.51,57.0,30.5,100.0,0.064,0.065,0.186,0.207,26.21
wkr_35002,car,1314,21.0,1229.3,6.1,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.21,121.0,22.5,56.8,0.029,0.035,0.113,0.1053,23.16
wkr_35003,two_wheeler,1140,19.6,1082.98,7.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.22,174.0,44.6,17.3,0.434,0.404,0.22,0.208,26.24
wkr_35004,bike,1105,7.8,413.32,8.6,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.0,156.0,47.9,12.5,0.255,0.219,0.205,0.2009,26.03
wkr_35005,car,1267,25.1,1662.59,8.6,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.13,140.0,17.1,44.8,0.535,0.429,0.199,0.2256,26.77
wkr_35006,car,703,26.9,1781.99,6.6,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,35.55,182.0,28.1,83.1,0.162,0.142,0.313,0.3273,29.82
wkr_35007,car,169,21.1,1264.77,7.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,2.88,148.0,33.3,39.8,0.152,0.137,0.221,0.1719,25.16
wkr_35008,car,387,22.8,1524.08,5.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,48.5,75.0,29.7,100.0,0.462,0.525,0.482,0.3898,31.69
wkr_35009,bike,151,9.6,487.58,10.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.06,69.0,24.9,64.3,0.152,0.168,0.039,0.0835,22.51
wkr_35010,two_wheeler,541,20.1,934.26,9.5,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.65,172.0,16.8,55.1,0.261,0.238,0.265,0.162,24.86
wkr_35011,car,275,18.8,1257.08,10.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.67,119.0,43.4,17.2,0.483,0.416,0.227,0.1233,23.7
wkr_35012,two_wheeler,1308,8.7,542.42,9.6,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.38,159.0,20.4,30.4,0.485,0.484,0.438,0.2702,28.11
wkr_35013,car,188,15.8,497.85,6.5,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,1.15,175.0,38.0,28.8,0.274,0.302,0.108,0.1754,25.26
wkr_35014,bike,938,15.8,732.05,7.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,0.77,135.0,27.9,62.2,0.164,0.177,0.356,0.184,25.52
wkr_35015,two_wheeler,1380,13.8,547.23,6.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.11,138.0,42.4,10.0,0.332,0.293,0.125,0.1337,24.01
wkr_35016,bike,691,19.2,808.3,10.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,3.77,130.0,29.7,80.5,0.405,0.332,0.186,0.1371,24.11
wkr_35017,bike,873,18.8,815.21,6.0,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.07,118.0,22.1,49.3,0.186,0.156,0.161,0.0967,22.9
wkr_35018,car,625,13.6,1084.87,8.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,14.21,104.0,26.4,86.8,0.297,0.255,0.187,0.1948,25.85
wkr_35019,bike,489,19.3,983.59,9.9,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.01,135.0,24.8,42.2,0.113,0.093,0.331,0.1833,25.5
wkr_35020,bike,1343,10.4,485.4,5.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.1,136.0,24.4,27.8,0.148,0.173,0.335,0.1425,24.27
wkr_35021,bike,714,18.5,928.51,7.7,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.0,138.0,19.8,50.9,0.067,0.071,0.209,0.1224,23.67
wkr_35022,bike,255,17.9,705.09,7.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.2,71.0,22.7,53.1,0.297,0.326,0.133,0.1023,23.07
wkr_35023,car,1015,16.3,692.61,7.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,2.68,91.0,20.9,59.5,0.161,0.137,0.175,0.095,22.85
wkr_35024,bike,1496,20.3,861.25,11.5,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,2.49,81.0,39.4,32.5,0.198,0.173,0.276,0.1457,24.37
wkr_35025,car,938,15.6,964.72,4.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.68,159.0,40.3,10.0,0.271,0.25,0.232,0.1437,24.31
wkr_35026,two_wheeler,475,15.2,954.92,5.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,128.99,52.0,31.4,100.0,0.679,0.564,0.592,0.627,38.81
wkr_35027,car,963,16.1,759.35,7.4,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.15,102.0,20.7,24.9,0.427,0.46,0.276,0.19,25.7
wkr_35028,two_wheeler,1481,21.6,799.18,9.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,40.14,178.0,29.2,78.0,0.124,0.136,0.196,0.2987,28.96
wkr_35029,car,463,22.9,842.27,6.8,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,11.09,97.0,31.7,72.7,0.305,0.269,0.177,0.1963,25.89
wkr_35030,car,1092,18.8,1430.03,5.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,98.47,37.0,26.9,82.0,0.561,0.46,0.66,0.6139,38.42
wkr_35031,bike,164,18.8,680.42,7.1,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,1.89,51.0,38.5,56.4,0.116,0.11,0.199,0.0871,22.61
wkr_35032,car,1290,17.7,980.63,8.4,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.47,88.0,20.2,49.0,0.133,0.141,0.293,0.1505,24.51
wkr_35033,bike,127,8.9,365.07,9.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,3.89,273.0,29.8,89.5,0.532,0.518,0.292,0.2988,28.96
wkr_35034,bike,303,9.1,390.27,7.8,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.01,79.0,21.5,24.3,0.186,0.214,0.23,0.115,23.45
wkr_35035,car,390,12.6,676.26,11.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.35,54.0,17.2,73.6,0.338,0.327,0.243,0.1381,24.14
wkr_35036,two_wheeler,1489,14.8,1074.52,8.0,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.44,87.0,24.4,49.7,0.446,0.487,0.197,0.1669,25.01
wkr_35037,bike,1318,14.4,598.34,5.6,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,38.82,91.0,25.7,94.8,0.318,0.38,0.149,0.2869,28.61
wkr_35038,car,1293,4.1,427.38,7.3,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,10.45,79.0,29.2,88.8,0.456,0.528,0.438,0.2381,27.14
wkr_35039,car,600,12.7,586.57,11.5,zone_pune_urban,Pune,Maharashtra,urban,Summer,1.57,132.0,39.6,36.8,0.196,0.189,0.216,0.152,24.56
wkr_35040,two_wheeler,322,7.1,365.79,7.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,2.1,55.0,22.8,78.8,0.306,0.323,0.126,0.0833,22.5
wkr_35041,car,252,19.9,1114.89,8.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,22.02,130.0,25.5,94.4,0.504,0.579,0.292,0.3114,29.34
wkr_35042,two_wheeler,1417,15.6,846.62,7.1,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.56,132.0,40.5,28.8,0.312,0.254,0.292,0.2125,26.37
wkr_35043,car,1429,10.1,708.99,7.9,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,41.72,53.0,32.0,100.0,0.357,0.348,0.378,0.2667,28.0
wkr_35044,two_wheeler,197,13.0,651.55,9.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,25.36,92.0,30.4,100.0,0.562,0.655,0.202,0.2741,28.22
wkr_35045,two_wheeler,731,26.8,909.38,10.7,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,1.21,189.0,17.2,40.5,0.528,0.576,0.331,0.2705,28.12
wkr_35046,car,1433,22.6,870.92,8.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,9.09,205.0,27.4,88.6,0.116,0.125,0.46,0.2578,27.73
wkr_35047,two_wheeler,656,20.4,848.65,9.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,33.24,43.0,29.9,100.0,0.384,0.457,0.179,0.2135,26.4
wkr_35048,two_wheeler,737,15.1,913.87,9.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.5,251.0,16.5,40.4,0.254,0.211,0.491,0.2912,28.74
wkr_35049,car,812,18.4,1055.86,8.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,2.5,73.0,35.1,43.7,0.173,0.157,0.335,0.1241,23.72
wkr_35050,car,289,19.7,1884.44,5.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,1.36,142.0,18.8,53.8,0.389,0.344,0.183,0.1654,24.96
wkr_35051,two_wheeler,152,21.5,989.54,9.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,55.76,82.0,26.7,100.0,0.293,0.293,0.366,0.3543,30.63
wkr_35052,car,183,16.1,1182.21,6.0,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,9.53,200.0,27.3,71.5,0.247,0.27,0.047,0.1672,25.02
wkr_35053,bike,1301,28.5,1098.99,8.2,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.65,83.0,21.8,42.3,0.069,0.072,0.041,0.0361,21.08
wkr_35054,car,1142,11.2,808.64,9.8,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,1.73,98.0,33.0,36.8,0.512,0.592,0.202,0.1836,25.51
